num.nmd	num.transcripts	nmd.ids
12745	1	1	***
12746	0	0	
12747	1	1	***
12748	0	24	
12749	0	26	
12750	1	1	***
12751	1	1	***
12752	1	1	***
12753	0	0	
12754	1	1	***
12755	0	0	
12756	0	1	
12757	0	1	
12758	0	2	
12759	0	1	
12760	1	1	***
12761	1	1	***
12762	0	0	
12763	1	4	***
12764	0	1	
12765	0	1	
12766	0	0	
12767	1	3	***
12768	0	2	
12769	0	2	
12770	1	1	***
12771	0	2	
12772	0	1	
12773	1	1	***
12774	0	1	
12775	0	0	
12776	0	1	
12777	0	0	
12778	0	1	
12779	1	1	***
12780	1	1	***
12781	0	1	
12782	0	2	
12783	0	1	
12784	0	4	
12785	0	0	
12786	1	1	***
12787	4	4	************
12788	1	1	***
12789	1	1	***
12790	2	2	******
12791	1	3	***
12792	0	0	
12793	2	8	******
12794	0	0	
12795	0	0	
12796	0	1	
12797	3	7	*********
12798	4	7	************
12799	0	1	
12800	0	1	
12801	0	0	
12802	0	0	
12803	0	0	
12804	0	5	
12805	0	2	
12806	0	2	
12807	0	0	
12808	0	0	
12809	1	1	***
12810	1	1	***
12811	0	0	
12812	0	0	
12813	1	1	***
12814	1	1	***
12815	0	0	
12816	0	0	
12817	0	0	
12818	1	1	***
12819	0	0	
12820	0	1	
12821	0	1	
12822	0	0	
12823	1	1	***
12824	0	0	
12825	0	4	
12826	1	1	***
12827	0	1	
12828	0	1	
12829	0	1	
12830	0	0	
12831	0	3	
12832	0	0	
12833	1	1	***
12834	0	3	
12835	0	0	
12836	0	0	
12837	0	0	
12838	0	0	
12839	0	3	
12840	0	3	
12841	1	1	***
12842	0	4	
12843	1	1	***
12844	0	3	
12845	0	1	
12846	0	2	
12847	0	3	
12848	0	3	
12849	0	5	
12850	0	6	
12851	0	1	
12852	0	2	
12853	0	5	
12854	0	0	
12855	0	3	
12856	0	1	
12857	0	1	
12858	0	0	
12859	1	1	***
12860	1	1	***
12861	0	0	
12862	2	8	******
12863	0	1	
12864	1	4	***
12865	0	0	
12866	0	1	
12867	1	2	***
12868	1	1	***
12869	0	0	
12870	1	1	***
12871	0	0	
12872	0	0	
12873	0	0	
12874	2	2	******
12875	0	0	
12876	0	2	
12877	0	0	
12878	1	1	***
12879	0	0	
12880	0	0	
12881	1	1	***
12882	0	3	
12883	0	4	
12884	1	1	***
12885	0	0	
12886	0	0	
12887	0	2	
12888	0	2	
12889	0	0	
12890	0	0	
12891	0	2	
12892	0	1	
12893	0	0	
12894	0	0	
12895	0	0	
12896	0	1	
12897	0	1	
12898	0	0	
12899	0	0	
12900	0	2	
12901	0	1	
12902	0	0	
12903	0	0	
12904	0	0	
12905	0	0	
12906	1	4	***
12907	0	0	
12908	0	2	
12909	0	2	
12910	0	3	
12911	0	2	
12912	0	0	
12913	0	0	
12914	1	1	***
12915	0	0	
12916	0	0	
12917	0	1	
12918	0	3	
12919	0	1	
12920	0	1	
12921	0	0	
12922	0	1	
12923	0	2	
12924	0	0	
12925	1	3	***
12926	1	2	***
12927	0	0	
12928	0	0	
12929	0	2	
12930	0	1	
12931	1	1	***
12932	0	4	
12933	0	5	
12934	0	0	
12935	0	0	
12936	0	0	
12937	0	0	
12938	0	0	
12939	0	4	
12940	1	1	***
12941	0	8	
12942	1	1	***
12943	1	1	***
12944	0	0	
12945	1	1	***
12946	0	0	
12947	0	0	
12948	1	1	***
12949	0	0	
12950	1	1	***
12951	0	5	
12952	0	1	
12953	0	1	
12954	0	2	
12955	1	1	***
12956	3	3	*********
12957	1	1	***
12958	0	0	
12959	0	2	
12960	0	0	
12961	0	0	
12962	1	1	***
12963	0	3	
12964	1	1	***
12965	0	1	
12966	0	0	
12967	0	0	
12968	0	0	
12969	0	1	
12970	0	1	
12971	0	1	
12972	0	0	
12973	0	0	
12974	1	1	***
12975	1	1	***
12976	1	1	***
12977	3	3	*********
12978	1	1	***
12979	0	2	
12980	0	0	
12981	0	0	
12982	0	0	
12983	0	1	
12984	0	4	
12985	0	0	
12986	0	2	
12987	0	0	
12988	1	1	***
12989	0	0	
12990	0	2	
12991	0	2	
12992	0	1	
12993	0	1	
12994	1	1	***
12995	0	0	
12996	0	3	
12997	0	5	
12998	0	4	
12999	0	1	
13000	0	3	
13001	1	1	***
13002	0	0	
13003	0	0	
13004	1	1	***
13005	0	0	
13006	0	0	
13007	0	0	
13008	0	0	
13009	0	0	
13010	0	0	
13011	1	1	***
13012	1	1	***
13013	0	0	
13014	0	0	
13015	0	0	
13016	0	0	
13017	0	0	
13018	0	0	
13019	0	0	
13020	0	0	
13021	0	1	
13022	0	0	
13023	0	0	
13024	0	0	
13025	0	2	
13026	1	1	***
13027	0	2	
13028	0	1	
13029	0	1	
13030	0	4	
13031	0	4	
13032	1	1	***
13033	0	1	
13034	0	0	
13035	0	0	
13036	0	2	
13037	0	0	
13038	0	0	
13039	0	0	
13040	0	0	
13041	1	1	***
13042	0	0	
13043	0	0	
13044	0	0	
13045	2	2	******
13046	0	2	
13047	0	0	
13048	1	1	***
13049	0	0	
13050	0	1	
13051	0	0	
13052	0	1	
13053	2	2	******
13054	1	1	***
13055	1	1	***
13056	1	1	***
13057	0	1	
13058	0	3	
13059	0	0	
13060	0	8	
13061	0	0	
13062	0	1	
13063	0	1	
13064	0	0	
13065	0	0	
13066	0	0	
13067	0	0	
13068	0	0	
13069	0	1	
13070	0	2	
13071	0	0	
13072	0	2	
13073	0	2	
13074	1	1	***
13075	0	0	
13076	0	0	
13077	0	0	
13078	0	1	
13079	0	1	
13080	1	1	***
13081	0	1	
13082	0	0	
13083	0	1	
13084	0	1	
13085	0	1	
13086	1	1	***
13087	0	2	
13088	0	0	
13089	0	2	
13090	0	8	
13091	0	8	
13092	0	2	
13093	0	9	
13094	1	8	***
13095	0	0	
13096	0	0	
13097	0	1	
13098	0	1	
13099	1	1	***
13100	5	8	***************
13101	0	1	
13102	0	1	
13103	0	2	
13104	0	2	
13105	0	3	
13106	0	0	
13107	0	0	
13108	0	5	
13109	0	0	
13110	0	0	
13111	0	1	
13112	0	1	
13113	0	0	
13114	0	2	
13115	1	1	***
13116	1	1	***
13117	0	1	
13118	0	0	
13119	0	4	
13120	0	0	
13121	1	5	***
13122	0	4	
13123	0	0	
13124	1	6	***
13125	0	1	
13126	0	0	
13127	0	1	
13128	0	0	
13129	0	2	
13130	0	1	
13131	0	1	
13132	0	5	
13133	0	0	
13134	0	1	
13135	0	0	
13136	0	0	
13137	0	0	
13138	0	1	
13139	0	0	
13140	1	1	***
13141	0	1	
13142	0	1	
13143	0	1	
13144	0	1	
13145	0	1	
13146	1	1	***
13147	0	2	
13148	1	1	***
13149	1	1	***
13150	0	0	
13151	0	1	
13152	0	0	
13153	0	1	
13154	0	4	
13155	0	4	
13156	0	2	
13157	0	0	
13158	0	0	
13159	1	1	***
13160	1	1	***
13161	1	1	***
13162	0	2	
13163	0	0	
13164	0	7	
13165	1	7	***
13166	0	0	
13167	0	1	
13168	0	7	
13169	0	1	
13170	0	1	
13171	0	1	
13172	0	1	
13173	0	0	
13174	0	0	
13175	0	0	
13176	0	1	
13177	0	1	
13178	1	6	***
13179	1	2	***
13180	4	4	************
13181	0	1	
13182	0	1	
13183	0	3	
13184	0	4	
13185	1	1	***
13186	0	0	
13187	0	0	
13188	0	3	
13189	2	5	******
13190	0	3	
13191	0	0	
13192	0	1	
13193	0	3	
13194	0	1	
13195	0	2	
13196	0	2	
13197	0	1	
13198	0	2	
13199	2	9	******
13200	0	1	
13201	0	1	
13202	0	1	
13203	0	8	
13204	0	1	
13205	0	0	
13206	0	1	
13207	1	1	***
13208	0	1	
13209	0	1	
13210	1	1	***
13211	0	1	
13212	0	1	
13213	0	1	
13214	0	0	
13215	0	0	
13216	0	2	
13217	1	2	***
13218	0	0	
13219	0	1	
13220	0	1	
13221	0	0	
13222	0	0	
13223	0	0	
13224	0	0	
13225	0	1	
13226	0	1	
13227	1	1	***
13228	0	0	
13229	0	0	
13230	0	0	
13231	0	0	
13232	0	1	
13233	0	1	
13234	0	4	
13235	2	3	******
13236	1	4	***
13237	1	1	***
13238	0	1	
13239	0	1	
13240	0	0	
13241	1	1	***
13242	1	1	***
13243	0	1	
13244	0	2	
13245	0	3	
13246	1	4	***
13247	0	0	
13248	0	0	
13249	0	0	
13250	0	0	
13251	0	2	
13252	1	1	***
13253	0	0	
13254	0	0	
13255	0	3	
13256	1	1	***
13257	1	3	***
13258	0	2	
13259	0	3	
13260	1	1	***
13261	0	0	
13262	0	0	
13263	0	10	
13264	0	7	
13265	0	2	
13266	0	1	
13267	0	1	
13268	0	0	
13269	3	6	*********
13270	0	1	
13271	1	1	***
13272	5	5	***************
13273	0	0	
13274	0	1	
13275	0	1	
13276	0	0	
13277	0	1	
13278	0	2	
13279	0	1	
13280	1	1	***
13281	0	1	
13282	0	3	
13283	0	2	
13284	0	1	
13285	0	20	
13286	0	20	
13287	1	1	***
13288	0	1	
13289	0	0	
13290	2	2	******
13291	0	1	
13292	0	1	
13293	1	1	***
13294	1	20	***
13295	1	1	***
13296	1	1	***
13297	1	1	***
13298	2	2	******
13299	1	1	***
13300	0	0	
13301	0	0	
13302	1	1	***
13303	0	1	
13304	0	0	
13305	0	0	
13306	0	4	
13307	0	1	
13308	0	4	
13309	1	1	***
13310	0	0	
13311	6	6	******************
13312	0	1	
13313	0	2	
13314	0	0	
13315	0	1	
13316	2	8	******
13317	0	2	
13318	0	6	
13319	0	6	
13320	1	1	***
13321	0	1	
13322	0	0	
13323	0	1	
13324	0	1	
13325	0	3	
13326	0	0	
13327	0	0	
13328	1	1	***
13329	0	4	
13330	0	1	
13331	1	1	***
13332	0	1	
13333	0	1	
13334	1	1	***
13335	0	1	
13336	0	0	
13337	1	1	***
13338	0	0	
13339	1	1	***
13340	0	0	
13341	0	0	
13342	0	0	
13343	0	0	
13344	0	0	
13345	0	0	
13346	0	0	
13347	0	0	
13348	0	0	
13349	0	0	
13350	0	0	
13351	0	0	
13352	0	3	
13353	0	1	
13354	1	5	***
13355	0	0	
13356	0	4	
13357	0	1	
13358	0	3	
13359	0	0	
13360	1	1	***
13361	0	1	
13362	1	1	***
13363	0	1	
13364	1	1	***
13365	0	0	
13366	1	1	***
13367	0	0	
13368	0	1	
13369	1	1	***
13370	0	1	
13371	0	0	
13372	0	0	
13373	0	0	
13374	0	2	
13375	0	2	
13376	0	1	
13377	0	0	
13378	0	1	
13379	0	0	
13380	0	11	
13381	0	0	
13382	1	1	***
13383	0	4	
13384	0	4	
13385	0	1	
13386	0	0	
13387	0	0	
13388	1	1	***
13389	0	0	
13390	0	3	
13391	0	0	
13392	0	4	
13393	0	5	
13394	1	1	***
13395	0	2	
13396	0	0	
13397	0	1	
13398	0	1	
13399	0	2	
13400	0	2	
13401	0	1	
13402	0	1	
13403	0	0	
13404	0	0	
13405	1	1	***
13406	0	1	
13407	0	0	
13408	3	8	*********
13409	0	3	
13410	1	1	***
13411	0	0	
13412	0	0	
13413	0	0	
13414	0	0	
13415	0	0	
13416	0	0	
13417	0	0	
13418	0	0	
13419	0	0	
13420	0	0	
13421	0	1	
13422	0	1	
13423	0	1	
13424	0	1	
13425	0	1	
13426	0	0	
13427	0	0	
13428	0	0	
13429	0	0	
13430	1	1	***
13431	1	1	***
13432	1	1	***
13433	0	0	
13434	0	0	
13435	0	1	
13436	0	3	
13437	0	0	
13438	1	1	***
13439	0	0	
13440	0	1	
13441	0	1	
13442	0	0	
13443	1	1	***
13444	0	0	
13445	0	0	
13446	2	2	******
13447	1	6	***
13448	1	1	***
13449	1	5	***
13450	0	0	
13451	0	0	
13452	0	0	
13453	0	0	
13454	0	2	
13455	0	4	
13456	0	2	
13457	0	0	
13458	0	3	
13459	0	0	
13460	0	1	
13461	0	1	
13462	0	0	
13463	0	1	
13464	0	0	
13465	0	1	
13466	0	1	
13467	0	0	
13468	0	0	
13469	0	0	
13470	0	0	
13471	0	0	
13472	0	1	
13473	0	0	
13474	1	1	***
13475	1	3	***
13476	0	1	
13477	1	3	***
13478	0	2	
13479	0	1	
13480	1	1	***
13481	0	5	
13482	0	1	
13483	0	2	
13484	0	4	
13485	0	1	
13486	0	0	
13487	0	0	
13488	1	1	***
13489	0	0	
13490	0	3	
13491	0	1	
13492	0	0	
13493	0	0	
13494	1	2	***
13495	1	1	***
13496	1	1	***
13497	0	1	
13498	1	1	***
13499	1	1	***
13500	0	2	
13501	0	2	
13502	0	1	
13503	1	8	***
13504	1	1	***
13505	0	1	
13506	0	1	
13507	0	1	
13508	0	0	
13509	0	0	
13510	0	1	
13511	1	1	***
13512	0	0	
13513	1	1	***
13514	0	0	
13515	0	0	
13516	1	1	***
13517	0	0	
13518	0	0	
13519	0	0	
13520	1	1	***
13521	0	0	
13522	0	0	
13523	0	0	
13524	1	1	***
13525	2	94	******
13526	1	1	***
13527	2	2	******
13528	0	0	
13529	35	35	*********************************************************************************************************
13530	1	1	***
13531	37	37	***************************************************************************************************************
13532	1	1	***
13533	1	1	***
13534	1	1	***
13535	1	52	***
13536	40	40	************************************************************************************************************************
13537	42	85	******************************************************************************************************************************
13538	0	0	
13539	1	1	***
13540	0	0	
13541	1	1	***
13542	0	0	
13543	1	1	***
13544	5	5	***************
13545	2	2	******
13546	2	2	******
13547	0	0	
13548	2	2	******
13549	0	0	
13550	0	0	
13551	0	0	
13552	0	0	
13553	5	84	***************
13554	1	1	***
13555	0	0	
13556	0	0	
13557	0	0	
13558	0	0	
13559	44	44	************************************************************************************************************************************
13560	4	4	************
13561	46	46	******************************************************************************************************************************************
13562	0	0	
13563	3	13	*********
13564	0	0	
13565	0	0	
13566	3	13	*********
13567	1	1	***
13568	0	0	
13569	0	0	
13570	1	1	***
13571	1	1	***
13572	0	0	
13573	1	1	***
13574	1	4	***
13575	1	1	***
13576	0	0	
13577	0	0	
13578	0	0	
13579	1	1	***
13580	0	0	
13581	0	0	
13582	1	1	***
13583	0	0	
13584	0	0	
13585	0	0	
13586	0	7	
13587	0	3	
13588	0	4	
13589	0	3	
13590	0	2	
13591	0	5	
13592	0	3	
13593	0	6	
13594	0	1	
13595	0	5	
13596	0	7	
13597	1	1	***
13598	0	1	
13599	1	1	***
13600	0	4	
13601	0	5	
13602	0	0	
13603	0	0	
13604	1	1	***
13605	0	0	
13606	0	0	
13607	0	3	
13608	0	1	
13609	0	0	
13610	0	0	
13611	1	1	***
13612	1	1	***
13613	0	1	
13614	0	1	
13615	0	0	
13616	0	0	
13617	0	2	
13618	0	2	
13619	0	2	
13620	0	0	
13621	0	0	
13622	0	2	
13623	0	1	
13624	0	2	
13625	0	2	
13626	0	1	
13627	0	0	
13628	1	1	***
13629	0	7	
13630	0	2	
13631	0	5	
13632	1	1	***
13633	0	0	
13634	0	0	
13635	0	0	
13636	0	0	
13637	0	1	
13638	0	0	
13639	1	1	***
13640	0	5	
13641	0	1	
13642	0	1	
13643	1	1	***
13644	3	3	*********
13645	1	1	***
13646	0	1	
13647	0	0	
13648	1	3	***
13649	0	1	
13650	1	3	***
13651	0	0	
13652	0	2	
13653	0	0	
13654	0	1	
13655	0	0	
13656	0	1	
13657	0	0	
13658	0	0	
13659	0	0	
13660	0	0	
13661	0	0	
13662	0	5	
13663	0	1	
13664	1	2	***
13665	1	4	***
13666	0	2	
13667	0	3	
13668	0	1	
13669	0	1	
13670	0	0	
13671	0	1	
13672	1	1	***
13673	1	4	***
13674	0	1	
13675	0	1	
13676	0	2	
13677	0	0	
13678	0	1	
13679	0	0	
13680	1	1	***
13681	1	1	***
13682	0	0	
13683	0	0	
13684	0	0	
13685	1	1	***
13686	0	0	
13687	0	0	
13688	0	0	
13689	0	0	
13690	0	2	
13691	0	0	
13692	0	0	
13693	0	0	
13694	0	0	
13695	1	1	***
13696	0	1	
13697	0	1	
13698	0	0	
13699	0	2	
13700	0	3	
13701	1	1	***
13702	0	5	
13703	0	0	
13704	0	1	
13705	1	1	***
13706	0	0	
13707	0	0	
13708	0	0	
13709	0	0	
13710	0	1	
13711	0	0	
13712	0	1	
13713	1	1	***
13714	0	0	
13715	1	1	***
13716	1	1	***
13717	0	2	
13718	0	0	
13719	0	5	
13720	0	0	
13721	0	6	
13722	0	7	
13723	1	3	***
13724	1	7	***
13725	0	3	
13726	1	2	***
13727	0	1	
13728	1	1	***
13729	0	1	
13730	1	3	***
13731	0	3	
13732	0	0	
13733	0	2	
13734	1	1	***
13735	0	2	
13736	1	7	***
13737	1	1	***
13738	0	1	
13739	1	1	***
13740	1	1	***
13741	0	1	
13742	1	7	***
13743	0	0	
13744	0	0	
13745	0	0	
13746	1	1	***
13747	0	0	
13748	3	7	*********
13749	1	1	***
13750	1	1	***
13751	1	6	***
13752	1	1	***
13753	1	1	***
13754	0	2	
13755	1	1	***
13756	1	1	***
13757	0	5	
13758	0	5	
13759	0	3	
13760	0	0	
13761	0	0	
13762	0	4	
13763	0	4	
13764	1	1	***
13765	0	3	
13766	0	0	
13767	0	0	
13768	0	1	
13769	0	1	
13770	0	6	
13771	0	1	
13772	1	3	***
13773	0	0	
13774	0	2	
13775	0	0	
13776	0	0	
13777	0	0	
13778	0	0	
13779	0	1	
13780	0	1	
13781	0	2	
13782	0	1	
13783	0	0	
13784	0	0	
13785	0	2	
13786	0	2	
13787	0	4	
13788	1	1	***
13789	0	4	
13790	0	6	
13791	0	1	
13792	0	0	
13793	0	0	
13794	0	0	
13795	0	0	
13796	0	0	
13797	0	0	
13798	0	0	
13799	0	0	
13800	0	0	
13801	0	0	
13802	0	0	
13803	0	0	
13804	0	0	
13805	0	0	
13806	0	0	
13807	0	1	
13808	0	2	
13809	1	1	***
13810	1	4	***
13811	0	0	
13812	0	3	
13813	1	1	***
13814	0	0	
13815	0	3	
13816	1	1	***
13817	0	0	
13818	0	0	
13819	0	0	
13820	0	0	
13821	1	1	***
13822	0	0	
13823	1	1	***
13824	1	2	***
13825	0	0	
13826	0	1	
13827	0	0	
13828	0	0	
13829	1	1	***
13830	0	2	
13831	1	4	***
13832	0	3	
13833	0	0	
13834	0	2	
13835	0	4	
13836	0	3	
13837	0	2	
13838	0	0	
13839	0	0	
13840	0	4	
13841	0	0	
13842	0	0	
13843	0	0	
13844	0	0	
13845	0	1	
13846	0	5	
13847	0	1	
13848	0	3	
13849	0	3	
13850	0	1	
13851	0	1	
13852	0	1	
13853	0	1	
13854	0	0	
13855	1	2	***
13856	1	6	***
13857	0	0	
13858	1	1	***
13859	0	1	
13860	0	0	
13861	1	1	***
13862	0	0	
13863	0	0	
13864	0	0	
13865	0	0	
13866	0	0	
13867	1	1	***
13868	0	1	
13869	0	3	
13870	0	2	
13871	0	1	
13872	0	1	
13873	1	1	***
13874	0	1	
13875	1	1	***
13876	0	1	
13877	0	1	
13878	0	0	
13879	0	0	
13880	2	2	******
13881	0	0	
13882	0	0	
13883	1	1	***
13884	0	1	
13885	1	1	***
13886	0	0	
13887	1	1	***
13888	1	1	***
13889	0	3	
13890	0	0	
13891	0	0	
13892	1	1	***
13893	0	1	
13894	0	1	
13895	2	2	******
13896	0	0	
13897	0	1	
13898	0	1	
13899	0	0	
13900	0	0	
13901	0	1	
13902	0	0	
13903	0	2	
13904	1	1	***
13905	1	1	***
13906	0	0	
13907	0	1	
13908	0	4	
13909	0	4	
13910	0	4	
13911	4	4	************
13912	4	4	************
13913	0	1	
13914	0	4	
13915	0	0	
13916	0	0	
13917	0	1	
13918	0	4	
13919	0	3	
13920	0	0	
13921	1	1	***
13922	0	3	
13923	0	3	
13924	0	0	
13925	0	0	
13926	0	0	
13927	0	0	
13928	0	1	
13929	0	5	
13930	0	1	
13931	0	1	
13932	0	0	
13933	0	3	
13934	0	1	
13935	0	0	
13936	0	5	
13937	0	1	
13938	1	1	***
13939	0	0	
13940	0	1	
13941	0	3	
13942	1	1	***
13943	1	3	***
13944	0	0	
13945	0	0	
13946	0	2	
13947	1	1	***
13948	0	1	
13949	1	1	***
13950	0	0	
13951	0	1	
13952	0	1	
13953	1	1	***
13954	0	1	
13955	0	1	
13956	1	1	***
13957	0	0	
13958	0	0	
13959	0	0	
13960	0	0	
13961	0	1	
13962	1	1	***
13963	0	0	
13964	0	0	
13965	0	3	
13966	0	3	
13967	0	3	
13968	0	3	
13969	0	1	
13970	0	0	
13971	0	0	
13972	1	1	***
13973	0	1	
13974	0	4	
13975	1	1	***
13976	0	1	
13977	0	0	
13978	0	0	
13979	0	0	
13980	1	1	***
13981	0	0	
13982	0	1	
13983	0	0	
13984	1	1	***
13985	0	3	
13986	0	0	
13987	0	0	
13988	0	0	
13989	0	0	
13990	0	0	
13991	0	0	
13992	0	2	
13993	1	1	***
13994	0	0	
13995	0	2	
13996	0	1	
13997	1	1	***
13998	0	6	
13999	0	6	
14000	0	0	
14001	3	3	*********
14002	2	6	******
14003	0	0	
14004	2	2	******
14005	0	0	
14006	0	0	
14007	0	0	
14008	0	1	
14009	0	0	
14010	0	1	
14011	1	1	***
14012	0	0	
14013	0	0	
14014	0	0	
14015	1	1	***
14016	0	1	
14017	1	1	***
14018	0	0	
14019	0	1	
14020	0	2	
14021	0	3	
14022	0	0	
14023	0	0	
14024	0	0	
14025	0	0	
14026	0	0	
14027	0	0	
14028	0	0	
14029	1	1	***
14030	0	0	
14031	0	0	
14032	1	1	***
14033	1	1	***
14034	1	1	***
14035	0	2	
14036	1	2	***
14037	0	0	
14038	0	2	
14039	1	1	***
14040	1	3	***
14041	0	0	
14042	0	2	
14043	3	4	*********
14044	1	1	***
14045	0	0	
14046	1	1	***
14047	0	1	
14048	0	1	
14049	0	1	
14050	2	6	******
14051	0	1	
14052	1	1	***
14053	0	0	
14054	0	0	
14055	1	1	***
14056	0	0	
14057	0	0	
14058	0	1	
14059	0	0	
14060	0	1	
14061	0	0	
14062	3	3	*********
14063	1	1	***
14064	0	1	
14065	0	0	
14066	0	1	
14067	1	2	***
14068	0	1	
14069	1	3	***
14070	0	4	
14071	0	4	
14072	1	1	***
14073	2	5	******
14074	0	0	
14075	1	3	***
14076	0	0	
14077	0	0	
14078	0	0	
14079	0	1	
14080	0	0	
14081	1	3	***
14082	0	1	
14083	1	1	***
14084	0	1	
14085	0	2	
14086	0	1	
14087	0	1	
14088	0	2	
14089	0	3	
14090	0	0	
14091	0	2	
14092	0	1	
14093	0	0	
14094	1	1	***
14095	1	1	***
14096	1	1	***
14097	0	0	
14098	1	1	***
14099	1	1	***
14100	0	3	
14101	1	4	***
14102	0	1	
14103	1	1	***
14104	3	3	*********
14105	1	1	***
14106	0	0	
14107	0	0	
14108	0	0	
14109	0	0	
14110	1	1	***
14111	0	1	
14112	0	2	
14113	0	1	
14114	0	0	
14115	0	1	
14116	1	1	***
14117	0	2	
14118	1	3	***
14119	0	1	
14120	0	6	
14121	0	0	
14122	1	2	***
14123	0	0	
14124	0	1	
14125	0	1	
14126	0	0	
14127	0	0	
14128	1	1	***
14129	1	1	***
14130	1	1	***
14131	0	8	
14132	1	1	***
14133	0	0	
14134	0	0	
14135	0	0	
14136	0	0	
14137	0	1	
14138	0	1	
14139	0	4	
14140	1	1	***
14141	0	1	
14142	1	1	***
14143	0	0	
14144	0	5	
14145	1	1	***
14146	0	0	
14147	1	5	***
14148	0	0	
14149	0	4	
14150	1	1	***
14151	0	0	
14152	0	1	
14153	0	0	
14154	0	1	
14155	1	1	***
14156	1	1	***
14157	1	1	***
14158	1	1	***
14159	0	1	
14160	0	0	
14161	1	1	***
14162	0	2	
14163	0	1	
14164	1	2	***
14165	0	0	
14166	1	1	***
14167	0	0	
14168	0	0	
14169	0	1	
14170	0	0	
14171	0	0	
14172	0	3	
14173	0	2	
14174	0	0	
14175	1	2	***
14176	1	1	***
14177	1	1	***
14178	1	2	***
14179	1	1	***
14180	0	0	
14181	0	1	
14182	0	1	
14183	0	1	
14184	0	3	
14185	0	3	
14186	0	1	
14187	0	1	
14188	0	3	
14189	0	0	
14190	0	3	
14191	0	0	
14192	0	1	
14193	0	0	
14194	1	1	***
14195	0	0	
14196	0	0	
14197	0	1	
14198	0	2	
14199	0	1	
14200	0	1	
14201	0	3	
14202	0	2	
14203	0	3	
14204	0	1	
14205	0	2	
14206	0	0	
14207	1	1	***
14208	0	2	
14209	0	2	
14210	1	1	***
14211	4	4	************
14212	2	2	******
14213	0	0	
14214	3	3	*********
14215	0	0	
14216	0	0	
14217	0	1	
14218	0	0	
14219	0	2	
14220	0	3	
14221	0	2	
14222	0	0	
14223	0	2	
14224	0	0	
14225	0	0	
14226	0	0	
14227	0	0	
14228	0	0	
14229	0	1	
14230	0	1	
14231	0	1	
14232	0	0	
14233	0	1	
14234	0	1	
14235	0	1	
14236	0	1	
14237	0	1	
14238	0	0	
14239	0	0	
14240	0	2	
14241	0	2	
14242	0	1	
14243	0	0	
14244	0	1	
14245	0	0	
14246	0	1	
14247	0	4	
14248	0	1	
14249	0	1	
14250	0	0	
14251	0	2	
14252	0	1	
14253	1	1	***
14254	0	0	
14255	0	0	
14256	0	0	
14257	0	0	
14258	0	0	
14259	0	0	
14260	0	0	
14261	0	0	
14262	0	0	
14263	0	0	
14264	0	0	
14265	0	0	
14266	0	0	
14267	0	0	
14268	0	0	
14269	0	0	
14270	0	0	
14271	0	0	
14272	0	0	
14273	0	0	
14274	0	0	
14275	0	0	
14276	0	0	
14277	0	0	
14278	0	0	
14279	0	0	
14280	0	0	
14281	0	0	
14282	0	0	
14283	0	0	
14284	0	0	
14285	0	0	
14286	0	2	
14287	0	3	
14288	0	2	
14289	0	0	
14290	0	0	
14291	0	0	
14292	0	0	
14293	0	0	
14294	0	5	
14295	0	0	
14296	0	4	
14297	0	3	
14298	0	6	
14299	0	1	
14300	0	1	
14301	0	1	
14302	0	6	
14303	2	2	******
14304	0	0	
14305	0	0	
14306	1	4	***
14307	1	1	***
14308	0	5	
14309	0	0	
14310	0	3	
14311	0	2	
14312	0	0	
14313	0	0	
14314	0	0	
14315	0	1	
14316	0	4	
14317	0	5	
14318	1	1	***
14319	0	2	
14320	0	1	
14321	0	3	
14322	0	1	
14323	1	1	***
14324	4	4	************
14325	0	1	
14326	0	13	
14327	0	1	
14328	1	1	***
14329	0	1	
14330	1	1	***
14331	0	0	
14332	0	1	
14333	0	0	
14334	0	0	
14335	1	1	***
14336	3	6	*********
14337	3	5	*********
14338	0	8	
14339	0	8	
14340	0	1	
14341	2	2	******
14342	0	7	
14343	0	7	
14344	1	1	***
14345	0	0	
14346	0	2	
14347	0	7	
14348	1	1	***
14349	0	1	
14350	0	1	
14351	0	0	
14352	0	0	
14353	0	1	
14354	0	1	
14355	0	0	
14356	0	1	
14357	0	1	
14358	0	15	
14359	0	13	
14360	0	12	
14361	0	10	
14362	0	1	
14363	0	17	
14364	0	2	
14365	0	0	
14366	0	1	
14367	0	0	
14368	0	2	
14369	0	12	
14370	0	9	
14371	0	9	
14372	0	11	
14373	1	1	***
14374	0	1	
14375	0	1	
14376	0	1	
14377	0	0	
14378	0	1	
14379	0	0	
14380	0	1	
14381	0	0	
14382	0	0	
14383	3	5	*********
14384	4	4	************
14385	1	1	***
14386	0	0	
14387	0	1	
14388	15	27	*********************************************
14389	1	1	***
14390	0	0	
14391	1	1	***
14392	2	2	******
14393	0	0	
14394	1	1	***
14395	0	3	
14396	1	1	***
14397	0	0	
14398	1	1	***
14399	1	9	***
14400	3	8	*********
14401	1	1	***
14402	0	0	
14403	1	1	***
14404	0	0	
14405	0	0	
14406	1	1	***
14407	3	9	*********
14408	1	1	***
14409	0	0	
14410	0	0	
14411	0	1	
14412	0	0	
14413	1	1	***
14414	1	1	***
14415	0	0	
14416	0	0	
14417	0	0	
14418	0	0	
14419	0	0	
14420	0	0	
14421	0	0	
14422	1	1	***
14423	2	2	******
14424	0	0	
14425	0	0	
14426	2	4	******
14427	0	0	
14428	1	1	***
14429	1	1	***
